	Instrument,	My 2450
	.Model,	2450
	.Serial Number,	00000000
	.Channel,	SMU-1
	..Source,	
	...Stepper,	Disabled
	...Operation,	Voltage Sweep 
	...Sweep Type,	Linear 
	...Dual Sweep,	Disabled 
	...Start,	0 V
	...Stop,	2.5 V
	...Step,	0.02 V
	...Points,	126 
	...Range,	Auto 
	...Limit,	0.02 A
	...Delay,	0 s
	...Asymptote,	N/A 
	...Repeat,	0 
	..Measure,	
	...Function,	
	....Current,	Enabled
	.....Range,	Auto 
	.....Low Range,	100 nA 
	....Voltage,	Measured
	....Resistance,	Disabled
	....Power,	Disabled
	....Speed,	
	.....NPLC,	1 
	.....Auto Zero,	On 
	..Advanced Configuration,	
	...Input Terminals,	Front 
	...Sense,	2-Wire 
	...Output Off,	HighZ 
	...High Capacitance,	Off 

Index,SMU-1 Time (s),SMU-1 Voltage (V),SMU-1 Current (A)
"1","0","7.9935653047869E-06","-3.0344214554251E-12"
"2","0.4949026","0.020008523017168","-2.34562352180445E-11"
"3","1.09130966","0.0400324277579784","-8.26157978833786E-12"
"4","1.58619306","0.0600392445921898","4.22672790864609E-12"
"5","2.08105512","0.0800215005874634","5.59432708491236E-12"
"6","2.57592646","0.100015915930271","-6.22750635781433E-12"
"7","3.07081","0.120025224983692","-4.95838439751317E-12"
"8","3.56567364","0.140021160244942","6.7417252336277E-12"
"9","4.06056842","0.160032972693443","6.24915223734757E-12"
"10","4.555462","0.18002612888813","-1.35384889063395E-12"
"11","5.05034112","0.200093701481819","-3.84572842321296E-12"
"12","5.64672714","0.220088854432106","1.27711231347194E-12"
"13","6.14160232","0.240012690424919","1.26989026932867E-11"
"14","6.63648962","0.260010927915573","7.82537055987742E-12"
"15","7.13135322","0.280004113912582","-3.27201221846096E-12"
"16","7.62623594","0.300000488758087","3.43861722949812E-12"
"17","8.1211154","0.319993644952774","1.30176147639105E-11"
"18","8.61600712","0.340009719133377","1.23048446432072E-11"
"19","9.11087748","0.360048204660416","1.75229546584693E-12"
"20","9.60576466","0.38004145026207","2.76061140093431E-12"
"21","10.10062396","0.400095224380493","1.48488114165568E-11"
"22","10.59551656","0.420106798410416","1.78389837623971E-11"
"23","11.09037856","0.440097808837891","4.20354376307053E-12"
"24","11.58526432","0.460059255361557","2.77799571540838E-12"
"25","12.08013898","0.480033338069916","1.45011181881816E-11"
"26","12.57502126","0.500053584575653","2.17042009365009E-11"
"27","13.0699092","0.520023107528687","1.43562436244471E-11"
"28","13.56479562","0.540020823478699","4.8236015876002E-12"
"29","14.05968158","0.560097992420197","1.34754091565825E-11"
"30","14.55456406","0.580086648464203","2.43234946073478E-11"
"31","15.04944646","0.600036799907684","1.99599121952776E-11"
"32","15.544327","0.620020806789398","1.07865582785194E-11"
"33","16.03919998","0.640014171600342","1.59556326484456E-11"
"34","16.53407858","0.660021960735321","2.59286602605213E-11"
"35","17.02895954","0.680033087730408","2.36280977422565E-11"
"36","17.52383458","0.700004875659943","1.52660245555936E-11"
"37","18.01870286","0.720077455043793","1.72826683519922E-11"
"38","18.5135873","0.740083277225494","2.68211008958019E-11"
"39","19.00847198","0.760079264640808","2.78815494997309E-11"
"40","19.50334916","0.780078172683716","2.1200020905443E-11"
"41","19.998217","0.800079464912415","1.83257454350327E-11"
"42","20.49310782","0.820019245147705","2.84378492976245E-11"
"43","20.98797726","0.840079486370087","3.37344076284385E-11"
"44","21.48285178","0.860009491443634","2.71397817414032E-11"
"45","21.9777236","0.880013823509216","2.36976271938971E-11"
"46","22.47262104","0.900003492832184","3.5710476242734E-11"
"47","22.9674934","0.920013308525085","4.39972017152179E-11"
"48","23.4623746","0.940064430236816","4.06129747887451E-11"
"49","23.95726824","0.960063278675079","3.41922011537488E-11"
"50","24.452148","0.980060935020447","5.29271279581245E-11"
"51","24.94702476","1.00007271766663","6.68986671614746E-11"
"52","25.44190708","1.02007079124451","7.55388668283175E-11"
"53","25.93677892","1.04006612300873","7.98618393638151E-11"
"54","26.43167422","1.06007266044617","1.12747949865266E-10"
"55","26.92657414","1.08008050918579","1.63412838816157E-10"
"56","27.42145026","1.1000382900238","2.17757534226592E-10"
"57","27.91631184","1.12002384662628","2.88861101704896E-10"
"58","28.4111912","1.14002811908722","4.08259537287847E-10"
"59","28.9060614","1.16009294986725","6.00928307115112E-10"
"60","29.40092636","1.18002307415009","8.67870886267497E-10"
"61","29.89580012","1.20002317428589","1.24714250038238E-09"
"62","30.39069","1.22008275985718","1.81959058931369E-09"
"63","30.88556886","1.24001133441925","2.67493027727994E-09"
"64","31.38044746","1.26000785827637","3.93678956100985E-09"
"65","31.87532282","1.28000199794769","5.77580649974152E-09"
"66","32.3701941","1.3000226020813","8.50616199699061E-09"
"67","32.86506096","1.3200751543045","1.25768977454754E-08"
"68","33.35992462","1.34006762504578","1.856255948951E-08"
"69","33.85482164","1.36007058620453","2.73890883306649E-08"
"70","34.34972372","1.38005423545837","4.04313631463538E-08"
"71","34.84461714","1.4000495672226","5.97111196043443E-08"
"72","35.33952602","1.42003440856934","8.82103918797839E-08"
"73","36.3406007","1.44000434875488","1.30206018411627E-07"
"74","36.53813656","1.46001815795898","1.92530933418311E-07"
"75","36.7356686","1.47999978065491","2.84485679458157E-07"
"76","36.93321944","1.49998712539673","4.20697091385591E-07"
"77","37.1307721","1.51997816562653","6.21895480890089E-07"
"78","37.32831856","1.53997576236725","9.19705428259476E-07"
"79","38.03148514","1.55998718738556","1.36137396111735E-06"
"80","38.21429578","1.57999444007874","2.01610441763478E-06"
"81","38.3971096","1.59998202323914","2.98617760563502E-06"
"82","38.57993484","1.61997735500336","4.42866803496145E-06"
"83","38.7627707","1.63995635509491","6.57835880701896E-06"
"84","38.9455931","1.65995442867279","9.78459684120025E-06"
"85","39.634098","1.67998588085175","1.46238180604996E-05"
"86","39.81694584","1.69998919963837","2.18698587559629E-05"
"87","39.99975904","1.71997284889221","3.281434692326E-05"
"88","40.1825832","1.73997402191162","4.94275845994707E-05"
"89","40.36540178","1.75994920730591","7.46955556678586E-05"
"90","41.05387592","1.7799745798111","0.000114159018266946"
"91","41.23672736","1.79997777938843","0.000173952605109662"
"92","41.41956258","1.82000911235809","0.000267017399892211"
"93","41.60237954","1.83999300003052","0.000412941648392007"
"94","41.78521332","1.85998356342316","0.000640744925476611"
"95","41.9680164","1.87996339797974","0.000997154973447323"
"96","42.65652944","1.90000009536743","0.00156182842329144"
"97","42.83938108","1.92000162601471","0.00236758426763117"
"98","43.02221646","1.93998575210571","0.00350913731381297"
"99","43.20504052","1.95998334884644","0.00507325446233153"
"100","43.38786632","1.97996282577515","0.00712721189484"
"101","43.57069564","1.99994707107544","0.00974117778241634"
"102","44.00588792","2.02001881599426","0.0130733707919717"
"103","44.1887471","2.04001903533936","0.0170338209718466"
"104","44.37155862","2.05254459381104","0.0199995916336775"
"105","44.55438864","2.05189061164856","0.0199997592717409"
"106","44.73722534","2.05134916305542","0.0199987683445215"
"107","45.02153858","2.05068278312683","0.0200011469423771"
"108","45.20433628","2.05027198791504","0.0200012791901827"
"109","45.38715058","2.04990983009338","0.0200019367039204"
"110","45.56995442","2.04955363273621","0.0200044754892588"
"111","45.75276392","2.04920268058777","0.020001407712698"
"112","45.93557612","2.04890203475952","0.0200039185583591"
"113","46.11838336","2.04859495162964","0.0200028195977211"
"114","46.30118616","2.0483283996582","0.0200039632618427"
"115","46.48400304","2.04807949066162","0.0200004857033491"
"116","46.66680376","2.04783797264099","0.020001009106636"
"117","46.8496093","2.04759383201599","0.0200006924569607"
"118","47.03242324","2.04740023612976","0.0200034193694592"
"119","47.21522478","2.04719400405884","0.0200038757175207"
"120","47.3980197","2.04701113700867","0.0200041886419058"
"121","47.58083112","2.04680204391479","0.0200042072683573"
"122","47.76362356","2.04659795761108","0.0199999995529652"
"123","47.94642986","2.0464346408844","0.0200009029358625"
"124","48.12924506","2.04625558853149","0.0200009066611528"
"125","48.3120402","2.04609417915344","0.0200012885034084"
"126","48.4948673","2.04594779014587","0.0200006756931543"
