	Instrument,	My 2450
	.Model,	2450
	.Serial Number,	00000000
	.Channel,	SMU-1
	..Source,	
	...Stepper,	Disabled
	...Operation,	Voltage Sweep 
	...Sweep Type,	Linear 
	...Dual Sweep,	Disabled 
	...Start,	0 V
	...Stop,	2 V
	...Step,	0.02 V
	...Points,	101 
	...Range,	Auto 
	...Limit,	0.02 A
	...Delay,	0 s
	...Asymptote,	N/A 
	...Repeat,	0 
	..Measure,	
	...Function,	
	....Current,	Enabled
	.....Range,	Auto 
	.....Low Range,	100 nA 
	....Voltage,	Measured
	....Resistance,	Disabled
	....Power,	Disabled
	....Speed,	
	.....NPLC,	1 
	.....Auto Zero,	On 
	..Advanced Configuration,	
	...Input Terminals,	Front 
	...Sense,	2-Wire 
	...Output Off,	HighZ 
	...High Capacitance,	Off 

Index,SMU-1 Time (s),SMU-1 Voltage (V),SMU-1 Current (A)
"1","0","2.89984200207982E-06","4.04724084107633E-12"
"2","0.4949071","0.0200040098279715","-1.23808515523072E-12"
"3","1.09132652","0.0400353074073792","-4.01407813238608E-12"
"4","1.58619826","0.0600493140518665","-3.27227025857801E-12"
"5","2.0810733","0.0800348818302155","-1.56262459569123E-12"
"6","2.57593172","0.100102782249451","1.7175526409105E-12"
"7","3.07081794","0.120073102414608","-2.24648164653951E-12"
"8","3.5656847","0.140029713511467","-1.30183385772809E-12"
"9","4.06055618","0.16002382338047","1.01052716541816E-12"
"10","4.55543224","0.18002949655056","1.35824760726794E-12"
"11","5.05031354","0.20003142952919","7.74699315114757E-14"
"12","5.64673178","0.220020547509193","5.295097585227E-13"
"13","6.14161478","0.240025565028191","2.17537619862096E-12"
"14","6.63647856","0.260020345449448","3.91394859231009E-12"
"15","7.13135558","0.280071705579758","7.46063454071244E-12"
"16","7.62623348","0.300015032291412","1.24039702120715E-11"
"17","8.1211032","0.320015490055084","9.1702322818632E-12"
"18","8.61597972","0.340023010969162","1.04393880692721E-11"
"19","9.11087086","0.360092967748642","1.53363554494801E-11"
"20","9.60574186","0.380039602518082","1.82803373133256E-11"
"21","10.1006038","0.400026351213455","1.33196075696729E-11"
"22","10.59548036","0.420035719871521","1.5701459230022E-11"
"23","11.09034602","0.440041273832321","2.30498207326457E-11"
"24","11.58523028","0.460104525089264","2.71064750506644E-11"
"25","12.08011488","0.480031490325928","2.75295185953039E-11"
"26","12.5750071","0.500042617321014","3.47387812960065E-11"
"27","13.06988154","0.520105540752411","3.66222677183892E-11"
"28","13.56475366","0.540034890174866","4.54020432361091E-11"
"29","14.05963312","0.560032248497009","4.76563441487166E-11"
"30","14.55450098","0.580023109912872","5.32661727226102E-11"
"31","15.04938392","0.600044310092926","5.65925743767348E-11"
"32","15.54426048","0.62003767490387","6.45726666581581E-11"
"33","16.03915296","0.640032529830933","6.59750795661829E-11"
"34","16.53404446","0.660043656826019","7.64412838583084E-11"
"35","17.02894772","0.680043160915375","8.67973123930277E-11"
"36","17.52384298","0.700034618377686","8.97876842320677E-11"
"37","18.01873146","0.72003185749054","9.46730888129466E-11"
"38","18.51360294","0.740027964115143","1.11826936599613E-10"
"39","19.0084734","0.760035336017609","1.26906055109011E-10"
"40","19.5033536","0.78001993894577","1.31658253743616E-10"
"41","19.9982298","0.800004243850708","1.46691048197312E-10"
"42","20.49308814","0.820021748542786","1.78918241333648E-10"
"43","20.98795078","0.840085089206696","2.06063138774581E-10"
"44","21.48282774","0.860090494155884","2.3031614115876E-10"
"45","21.97772114","0.880026042461395","2.85139106770416E-10"
"46","22.47257846","0.900080323219299","3.67396418843313E-10"
"47","22.96747","0.920015037059784","4.5721668118226E-10"
"48","23.46235852","0.94001179933548","5.90176407744281E-10"
"49","23.95725958","0.960012912750244","8.08007438735103E-10"
"50","24.4521207","0.980012357234955","1.10848330514557E-09"
"51","24.94699024","1.00001287460327","1.52473189629632E-09"
"52","25.44187864","1.02001190185547","2.16342366243794E-09"
"53","25.93674782","1.03999602794647","3.11299008792787E-09"
"54","26.43166582","1.05998957157135","4.47174075546286E-09"
"55","26.92653372","1.08009779453278","6.48407638692561E-09"
"56","27.42142318","1.10009109973907","9.48106482212552E-09"
"57","27.91631222","1.12008583545685","1.38806885985332E-08"
"58","28.41117028","1.14008855819702","2.03423322631124E-08"
"59","28.90603914","1.16007363796234","2.98969737855259E-08"
"60","29.40091222","1.18000340461731","4.39513136996084E-08"
"61","29.89578858","1.20000612735748","6.47112159413155E-08"
"62","30.39066926","1.21979176998138","9.49432674701711E-08"
"63","31.39174956","1.24002194404602","1.40543136240012E-07"
"64","31.589319","1.26001763343811","2.0740111494888E-07"
"65","31.78683636","1.28000020980835","3.06033768993075E-07"
"66","31.98435174","1.30000638961792","4.51649356136841E-07"
"67","32.18186432","1.31999957561493","6.66416497097089E-07"
"68","32.37939836","1.33997809886932","9.83763015938166E-07"
"69","33.08259372","1.36006653308868","1.45361639170005E-06"
"70","33.26541948","1.38001561164856","2.1451455722854E-06"
"71","33.44822632","1.40006244182587","3.17537637783971E-06"
"72","33.63102328","1.41999590396881","4.69662063551368E-06"
"73","33.8138339","1.43998086452484","6.96910865372047E-06"
"74","33.99664722","1.45996630191803","1.03795209724922E-05"
"75","34.68512362","1.47998428344727","1.55384514073376E-05"
"76","34.86793408","1.49998581409454","2.34983981499681E-05"
"77","35.05074568","1.51999354362488","3.59692603524309E-05"
"78","35.23355628","1.5399923324585","5.5960026656976E-05"
"79","35.41638948","1.55995810031891","8.87423375388607E-05"
"80","36.1048489","1.57999801635742","0.000144112593261525"
"81","36.28766852","1.60005462169647","0.000239436107221991"
